// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Firmware Version: 4.4.0
PacketCounter;Acc_X;Acc_Y;Acc_Z;Gyr_X;Gyr_Y;Gyr_Z;Mag_X;Mag_Y;Mag_Z;Quat_q0;Quat_q1;Quat_q2;Quat_q3
28754;9.373576;-2.375608;-1.619018;-0.003064;0.004103;-0.006399;-0.541016;0.658691;0.001465;0.547674;-0.550416;-0.526824;-0.345762
28755;9.347470;-2.360823;-1.631755;0.002614;0.007474;-0.011912;-0.538818;0.659180;-0.006348;0.547660;-0.550435;-0.526804;-0.345784
28756;9.371561;-2.330475;-1.585460;0.005866;0.003953;-0.008649;-0.544922;0.657959;-0.004150;0.547729;-0.550437;-0.526739;-0.345771
28757;9.380443;-2.321905;-1.594006;0.009763;0.001003;-0.007191;-0.547119;0.652100;-0.001221;0.547765;-0.550402;-0.526755;-0.345745
28758;9.355253;-2.343535;-1.565766;0.010798;0.000632;-0.008953;-0.541992;0.658691;-0.005859;0.547775;-0.550291;-0.526884;-0.345708
28759;9.384835;-2.355441;-1.572380;0.008219;-0.001699;-0.008386;-0.545898;0.661621;0.004639;0.547813;-0.550281;-0.526881;-0.345670
28760;9.375218;-2.386693;-1.584486;0.004525;-0.000273;-0.006665;-0.541260;0.653076;-0.005859;0.547739;-0.550363;-0.526888;-0.345647
28761;9.366589;-2.339469;-1.647219;0.001277;0.003297;-0.003273;-0.543701;0.660156;-0.009277;0.547793;-0.550330;-0.526882;-0.345621
28762;9.366207;-2.356565;-1.615604;-0.003269;0.005625;-0.009583;-0.543945;0.660645;-0.006592;0.547825;-0.550335;-0.526797;-0.345694
28763;9.358117;-2.362851;-1.605790;0.002251;0.001996;-0.006322;-0.533936;0.655518;-0.002930;0.547851;-0.550359;-0.526736;-0.345707
28764;9.372870;-2.346991;-1.603135;0.003599;0.004067;-0.008648;-0.547607;0.649902;0.000244;0.547902;-0.550370;-0.526705;-0.345656
28765;9.377838;-2.363238;-1.612425;0.001716;0.005393;-0.008262;-0.542236;0.652100;-0.003906;0.547881;-0.550275;-0.526816;-0.345672
