// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Firmware Version: 4.4.0
PacketCounter;Acc_X;Acc_Y;Acc_Z;Gyr_X;Gyr_Y;Gyr_Z;Mag_X;Mag_Y;Mag_Z;Quat_q0;Quat_q1;Quat_q2;Quat_q3
28736;9.440223;-1.127604;-2.386857;-0.007923;0.002996;0.007959;-0.708008;0.436768;-0.201172;0.583986;-0.334868;-0.713600;-0.193902
28737;9.391683;-1.159101;-2.367873;-0.000539;0.004962;0.003425;-0.698242;0.438965;-0.206299;0.583968;-0.334932;-0.713578;-0.193928
28738;9.458160;-1.178913;-2.386844;0.003063;-0.007682;0.007965;-0.700684;0.432861;-0.201904;0.583997;-0.335057;-0.713525;-0.193824
28739;9.449165;-1.161812;-2.391116;0.003576;-0.002741;0.008129;-0.707764;0.436279;-0.198730;0.583995;-0.335095;-0.713527;-0.193751
28740;9.462390;-1.136801;-2.347159;0.002124;0.002838;0.005073;-0.706299;0.430908;-0.205322;0.583948;-0.335166;-0.713532;-0.193753
28741;9.447552;-1.138655;-2.375554;0.001110;0.006358;0.006282;-0.698975;0.437988;-0.198730;0.584008;-0.335103;-0.713516;-0.193739
28742;9.417474;-1.180741;-2.394691;0.004796;0.005131;0.004917;-0.701416;0.435791;-0.198486;0.584020;-0.335220;-0.713462;-0.193702
28743;9.423801;-1.162301;-2.368419;0.006982;0.001565;0.004350;-0.704590;0.429443;-0.196289;0.584003;-0.335282;-0.713460;-0.193653
28744;9.455549;-1.147464;-2.362631;0.006047;0.002331;0.004815;-0.697754;0.426270;-0.199707;0.583954;-0.335246;-0.713525;-0.193623
28745;9.444165;-1.126967;-2.401812;0.007000;-0.004540;0.012605;-0.708252;0.434814;-0.197998;0.583951;-0.335210;-0.713579;-0.193493
28746;9.442251;-1.103739;-2.387564;0.008933;-0.003492;0.009375;-0.698975;0.433105;-0.200195;0.583885;-0.335259;-0.713631;-0.193420
28747;9.420786;-1.091350;-2.385885;0.009244;-0.014511;0.006401;-0.700928;0.430176;-0.203857;0.583816;-0.335297;-0.713704;-0.193290
28748;9.425353;-1.094739;-2.412864;0.003027;-0.015749;0.004878;-0.709473;0.437012;-0.206299;0.583758;-0.335263;-0.713795;-0.193189
28749;9.445664;-1.109733;-2.417869;-0.000762;-0.010847;0.007235;-0.705811;0.433838;-0.195068;0.583711;-0.335309;-0.713826;-0.193138
28750;9.460121;-1.196396;-2.417064;-0.005813;-0.007562;0.011497;-0.704590;0.442627;-0.200684;0.583567;-0.335462;-0.713873;-0.193132
28751;9.498701;-1.175360;-2.393861;-0.006269;0.004400;0.010816;-0.700928;0.428223;-0.203857;0.583559;-0.335685;-0.713771;-0.193145
28752;9.432099;-1.157678;-2.374428;-0.005888;0.004947;0.008880;-0.700195;0.437012;-0.204590;0.583612;-0.335645;-0.713750;-0.193134
28753;9.446694;-1.106092;-2.375520;-0.003782;0.004134;0.009056;-0.705811;0.438965;-0.194092;0.583672;-0.335735;-0.713666;-0.193108
28754;9.399078;-1.111208;-2.402692;-0.003554;-0.004131;0.006825;-0.698975;0.434814;-0.196777;0.583538;-0.335915;-0.713686;-0.193123
28755;9.445127;-1.129888;-2.426814;-0.002975;-0.006364;0.008047;-0.699219;0.436523;-0.202148;0.583457;-0.336040;-0.713703;-0.193088
28756;9.471711;-1.164658;-2.366586;-0.002579;-0.001398;0.004307;-0.703857;0.434570;-0.201172;0.583459;-0.336113;-0.713672;-0.193069
28757;9.444990;-1.183449;-2.396992;-0.000853;-0.002759;0.006420;-0.707031;0.430908;-0.198730;0.583433;-0.336147;-0.713684;-0.193042
28758;9.454003;-1.163546;-2.431296;0.004225;0.007358;0.003692;-0.702393;0.436279;-0.202637;0.583442;-0.336071;-0.713714;-0.193040
28759;9.412417;-1.136240;-2.423918;0.004794;0.010462;0.003359;-0.705811;0.440186;-0.196045;0.583527;-0.336059;-0.713655;-0.193022
28760;9.414258;-1.162220;-2.436992;0.004818;0.009544;0.003111;-0.701904;0.428711;-0.202148;0.583518;-0.336146;-0.713617;-0.193036
28761;9.417081;-1.166205;-2.400219;-0.000390;0.004789;0.000380;-0.702393;0.437744;-0.207764;0.583549;-0.336037;-0.713642;-0.193042
28762;9.429493;-1.161889;-2.406363;-0.004041;-0.000234;0.003053;-0.700684;0.435059;-0.205322;0.583595;-0.336068;-0.713591;-0.193034
28763;9.431664;-1.114053;-2.401790;-0.005331;-0.000933;0.005207;-0.693359;0.434814;-0.202148;0.583619;-0.336102;-0.713559;-0.193023
28764;9.441996;-1.124233;-2.355244;-0.001772;0.002427;0.005081;-0.706543;0.427246;-0.202148;0.583667;-0.336160;-0.713503;-0.192984
28765;9.410959;-1.153437;-2.367508;0.000283;0.003449;0.005754;-0.701660;0.429443;-0.202148;0.583678;-0.336050;-0.713547;-0.192978
